date,time,code,open,high,low,close,volume,amount,adjustflag
2017-07-11,20170711095000000,sh.601398,4.9900,4.9900,4.9800,4.9900,3473700,17319420.0000,3
2017-07-11,20170711095500000,sh.601398,4.9800,4.9900,4.9700,4.9800,5371500,26752562.0000,3
2017-07-11,20170711100000000,sh.601398,4.9800,4.9900,4.9700,4.9900,4338300,21592900.0000,3
2017-07-11,20170711100500000,sh.601398,4.9800,4.9900,4.9700,4.9800,2783700,13870763.0000,3
2017-07-11,20170711101000000,sh.601398,4.9800,4.9900,4.9700,4.9800,2145200,10694090.0000,3
2017-07-11,20170711101500000,sh.601398,4.9900,4.9900,4.9800,4.9900,1920300,9576449.0000,3
2017-07-11,20170711102000000,sh.601398,4.9800,4.9900,4.9800,4.9900,1967100,9810467.0000,3
2017-07-11,20170711102500000,sh.601398,4.9900,4.9900,4.9800,4.9800,2545300,12692291.0000,3
2017-07-11,20170711103000000,sh.601398,4.9900,5.0000,4.9800,4.9900,9802100,48931752.0000,3
2017-07-11,20170711103500000,sh.601398,5.0000,5.0100,4.9900,5.0100,12146700,60740624.0000,3
2017-07-11,20170711104000000,sh.601398,5.0100,5.0100,5.0000,5.0100,2286800,11446179.0000,3
2017-07-11,20170711104500000,sh.601398,5.0100,5.0100,5.0000,5.0100,2706800,13542365.0000,3
2017-07-11,20170711105000000,sh.601398,5.0000,5.0100,4.9900,5.0000,3851900,19259776.0000,3
2017-07-11,20170711105500000,sh.601398,5.0000,5.0000,4.9900,5.0000,1242500,6206097.0000,3
2017-07-11,20170711110000000,sh.601398,5.0000,5.0100,4.9900,5.0100,5241300,26199540.0000,3
2017-07-11,20170711110500000,sh.601398,5.0100,5.0200,5.0000,5.0200,8647000,43351204.0000,3
2017-07-11,20170711111000000,sh.601398,5.0200,5.0200,5.0100,5.0200,1460500,7327160.0000,3
2017-07-11,20170711111500000,sh.601398,5.0200,5.0200,5.0000,5.0100,1446400,7249004.0000,3
2017-07-11,20170711112000000,sh.601398,5.0100,5.0200,5.0000,5.0100,1061800,5322586.0000,3
2017-07-11,20170711112500000,sh.601398,5.0100,5.0200,5.0100,5.0100,1323500,6640832.0000,3
2017-07-11,20170711113000000,sh.601398,5.0100,5.0300,5.0100,5.0300,3148900,15810402.0000,3
2017-07-11,20170711130500000,sh.601398,5.0300,5.0500,5.0300,5.0500,5604300,28232348.0000,3
2017-07-11,20170711131000000,sh.601398,5.0500,5.0500,5.0300,5.0300,4827200,24338428.0000,3
2017-07-11,20170711131500000,sh.601398,5.0400,5.0500,5.0300,5.0400,12795400,64470948.0000,3
2017-07-11,20170711132000000,sh.601398,5.0300,5.0400,5.0300,5.0400,5030400,25344070.0000,3
2017-07-11,20170711132500000,sh.601398,5.0400,5.0400,5.0300,5.0300,9024400,45430772.0000,3
2017-07-11,20170711133000000,sh.601398,5.0300,5.0400,5.0200,5.0400,9069300,45612536.0000,3
2017-07-11,20170711133500000,sh.601398,5.0400,5.0400,5.0200,5.0300,8051200,40470196.0000,3
2017-07-11,20170711134000000,sh.601398,5.0300,5.0300,5.0200,5.0200,7114800,35736080.0000,3
2017-07-11,20170711134500000,sh.601398,5.0200,5.0300,5.0200,5.0300,9668900,48619896.0000,3
2017-07-11,20170711135000000,sh.601398,5.0300,5.0300,5.0200,5.0300,5552000,27896192.0000,3
2017-07-11,20170711135500000,sh.601398,5.0300,5.0400,5.0200,5.0400,5580300,28074256.0000,3
2017-07-11,20170711140000000,sh.601398,5.0400,5.0500,5.0300,5.0500,6212600,31350288.0000,3
2017-07-11,20170711140500000,sh.601398,5.0500,5.0700,5.0400,5.0600,7135700,36085192.0000,3
2017-07-11,20170711141000000,sh.601398,5.0500,5.0600,5.0500,5.0600,7760000,39235416.0000,3
2017-07-11,20170711141500000,sh.601398,5.0500,5.0600,5.0500,5.0600,3387800,17133264.0000,3
2017-07-11,20170711142000000,sh.601398,5.0600,5.0800,5.0500,5.0800,8922500,45194012.0000,3
2017-07-11,20170711142500000,sh.601398,5.0800,5.0800,5.0700,5.0700,6504400,33034536.0000,3
2017-07-11,20170711143000000,sh.601398,5.0700,5.0800,5.0600,5.0600,2664200,13507945.0000,3
2017-07-11,20170711143500000,sh.601398,5.0700,5.0700,5.0600,5.0600,1964600,9949599.0000,3
2017-07-11,20170711144000000,sh.601398,5.0700,5.0700,5.0500,5.0600,3678700,18600836.0000,3
2017-07-11,20170711144500000,sh.601398,5.0500,5.0600,5.0500,5.0600,1713800,8667623.0000,3
2017-07-11,20170711145000000,sh.601398,5.0600,5.0600,5.0500,5.0500,1426400,7209495.0000,3
2017-07-11,20170711145500000,sh.601398,5.0600,5.0600,5.0500,5.0500,1404100,7097019.0000,3
2017-07-11,20170711150000000,sh.601398,5.0600,5.0600,5.0500,5.0600,3117200,15758757.0000,3
2017-07-12,20170712093500000,sh.601398,5.0600,5.0800,5.0600,5.0700,9099500,46117048.0000,3
2017-07-12,20170712094000000,sh.601398,5.0700,5.1000,5.0700,5.1000,7502800,38155224.0000,3
2017-07-12,20170712094500000,sh.601398,5.1000,5.1400,5.1000,5.1300,8408900,43015976.0000,3
2017-07-12,20170712095000000,sh.601398,5.1300,5.1400,5.1100,5.1300,7052900,36154244.0000,3
2017-07-12,20170712095500000,sh.601398,5.1200,5.1400,5.1100,5.1300,6162100,31595982.0000,3
2017-07-12,20170712100000000,sh.601398,5.1200,5.1300,5.1000,5.1100,9949200,50833944.0000,3
2017-07-12,20170712100500000,sh.601398,5.1000,5.1200,5.1000,5.1100,5824900,29742524.0000,3
2017-07-12,20170712101000000,sh.601398,5.1100,5.1200,5.0900,5.1000,10291700,52473824.0000,3
2017-07-12,20170712101500000,sh.601398,5.1000,5.1100,5.0800,5.1000,4980400,25369880.0000,3
2017-07-12,20170712102000000,sh.601398,5.1000,5.1200,5.0900,5.1100,3446000,17586268.0000,3
2017-07-12,20170712102500000,sh.601398,5.1100,5.1300,5.1000,5.1300,4168500,21324290.0000,3
2017-07-12,20170712103000000,sh.601398,5.1200,5.1500,5.1200,5.1500,6887400,35367208.0000,3
2017-07-12,20170712103500000,sh.601398,5.1400,5.1500,5.1300,5.1300,4037400,20734228.0000,3
2017-07-12,20170712104000000,sh.601398,5.1400,5.1400,5.1200,5.1400,4719000,24220222.0000,3
2017-07-12,20170712104500000,sh.601398,5.1400,5.1500,5.1100,5.1200,6632900,34013488.0000,3
2017-07-12,20170712105000000,sh.601398,5.1100,5.1400,5.1100,5.1300,3418900,17511376.0000,3
2017-07-12,20170712105500000,sh.601398,5.1300,5.1300,5.1200,5.1300,1426800,7312634.0000,3
2017-07-12,20170712110000000,sh.601398,5.1200,5.1300,5.1200,5.1200,3386500,17344952.0000,3
2017-07-12,20170712110500000,sh.601398,5.1200,5.1300,5.1100,5.1300,857400,4392004.0000,3
2017-07-12,20170712111000000,sh.601398,5.1200,5.1400,5.1200,5.1300,2462100,12628812.0000,3
2017-07-12,20170712111500000,sh.601398,5.1300,5.1300,5.1200,5.1200,2952200,15129640.0000,3
2017-07-12,20170712112000000,sh.601398,5.1300,5.1500,5.1200,5.1500,7447800,38249200.0000,3
2017-07-12,20170712112500000,sh.601398,5.1400,5.1500,5.1400,5.1400,6869200,35355764.0000,3
2017-07-12,20170712113000000,sh.601398,5.1500,5.1500,5.1300,5.1300,1592000,8195474.0000,3
2017-07-12,20170712130500000,sh.601398,5.1300,5.1500,5.1300,5.1400,3826100,19657616.0000,3
2017-07-12,20170712131000000,sh.601398,5.1400,5.1400,5.1300,5.1300,844700,4336878.0000,3
2017-07-12,20170712131500000,sh.601398,5.1400,5.1400,5.1300,5.1400,746300,3833982.0000,3
2017-07-12,20170712132000000,sh.601398,5.1400,5.1400,5.1200,5.1300,3110400,15957595.0000,3
2017-07-12,20170712132500000,sh.601398,5.1300,5.1300,5.1100,5.1200,2690200,13775270.0000,3
2017-07-12,20170712133000000,sh.601398,5.1200,5.1300,5.1100,5.1300,2334300,11954586.0000,3
2017-07-12,20170712133500000,sh.601398,5.1300,5.1300,5.1200,5.1300,699400,3584061.0000,3
2017-07-12,20170712134000000,sh.601398,5.1300,5.1300,5.1100,5.1100,2269100,11621526.0000,3
2017-07-12,20170712134500000,sh.601398,5.1200,5.1300,5.1000,5.1000,5543100,28336940.0000,3
2017-07-12,20170712135000000,sh.601398,5.1100,5.1200,5.1000,5.1100,6512500,33265236.0000,3
2017-07-12,20170712135500000,sh.601398,5.1200,5.1200,5.1100,5.1100,995900,5092440.0000,3
2017-07-12,20170712140000000,sh.601398,5.1200,5.1200,5.1000,5.1100,2610200,13339105.0000,3
2017-07-12,20170712140500000,sh.601398,5.1200,5.1200,5.0800,5.1000,11475700,58481340.0000,3
2017-07-12,20170712141000000,sh.601398,5.1000,5.1000,5.0800,5.0900,1947800,9917738.0000,3
2017-07-12,20170712141500000,sh.601398,5.0900,5.1000,5.0800,5.1000,5077400,25810252.0000,3
2017-07-12,20170712142000000,sh.601398,5.1000,5.1000,5.0900,5.0900,2951300,15026333.0000,3
2017-07-12,20170712142500000,sh.601398,5.1000,5.1000,5.0800,5.0900,5351800,27239152.0000,3
2017-07-12,20170712143000000,sh.601398,5.0900,5.0900,5.0800,5.0800,2891900,14708737.0000,3
2017-07-12,20170712143500000,sh.601398,5.0900,5.0900,5.0800,5.0800,2040200,10372443.0000,3
2017-07-12,20170712144000000,sh.601398,5.0800,5.0800,5.0600,5.0600,7688800,38994936.0000,3
2017-07-12,20170712144500000,sh.601398,5.0700,5.0700,5.0500,5.0700,9856500,49878780.0000,3
2017-07-12,20170712145000000,sh.601398,5.0700,5.0800,5.0600,5.0600,3030800,15360405.0000,3
2017-07-12,20170712145500000,sh.601398,5.0700,5.0800,5.0700,5.0800,2174200,11034424.0000,3
2017-07-12,20170712150000000,sh.601398,5.0700,5.0900,5.0700,5.0800,3588500,18227888.0000,3
2017-07-13,20170713093500000,sh.601398,5.1000,5.1300,5.1000,5.1300,6119900,31315084.0000,3
2017-07-13,20170713094000000,sh.601398,5.1200,5.1400,5.1200,5.1200,6536700,33513560.0000,3
2017-07-13,20170713094500000,sh.601398,5.1300,5.1300,5.1100,5.1200,5211700,26687872.0000,3
2017-07-13,20170713095000000,sh.601398,5.1200,5.1300,5.1100,5.1200,3584700,18348742.0000,3
2017-07-13,20170713095500000,sh.601398,5.1200,5.1200,5.1100,5.1200,4687000,23980686.0000,3
2017-07-13,20170713100000000,sh.601398,5.1200,5.1200,5.1100,5.1200,3411000,17450156.0000,3
2017-07-13,20170713100500000,sh.601398,5.1100,5.1300,5.1100,5.1200,7758200,39684792.0000,3
2017-07-13,20170713101000000,sh.601398,5.1100,5.1200,5.0900,5.0900,4363700,22273780.0000,3
2017-07-13,20170713101500000,sh.601398,5.1000,5.1100,5.0900,5.0900,3701100,18856608.0000,3
2017-07-13,20170713102000000,sh.601398,5.0900,5.1100,5.0900,5.1000,1879200,9584427.0000,3
2017-07-13,20170713102500000,sh.601398,5.1000,5.1100,5.1000,5.1000,4273200,21819152.0000,3
2017-07-13,20170713103000000,sh.601398,5.1000,5.1100,5.0900,5.0900,2218800,11313246.0000,3
2017-07-13,20170713103500000,sh.601398,5.1000,5.1100,5.0900,5.1100,3424100,17464668.0000,3
2017-07-13,20170713104000000,sh.601398,5.1000,5.1100,5.0900,5.0900,1372000,6997769.0000,3
2017-07-13,20170713104500000,sh.601398,5.1000,5.1100,5.0900,5.1000,1664300,8486469.0000,3
2017-07-13,20170713105000000,sh.601398,5.1000,5.1100,5.0900,5.1000,1275100,6508591.0000,3
2017-07-13,20170713105500000,sh.601398,5.1000,5.1100,5.1000,5.1100,1015200,5185198.0000,3
2017-07-13,20170713110000000,sh.601398,5.1100,5.1100,5.1000,5.1100,1674500,8553143.0000,3
2017-07-13,20170713110500000,sh.601398,5.1000,5.1200,5.1000,5.1200,4335900,22181912.0000,3
2017-07-13,20170713111000000,sh.601398,5.1200,5.1300,5.1100,5.1100,17889100,91593672.0000,3
2017-07-13,20170713111500000,sh.601398,5.1100,5.1200,5.1100,5.1200,2842400,14550255.0000,3
2017-07-13,20170713112000000,sh.601398,5.1100,5.1300,5.1100,5.1300,4068500,20833878.0000,3
2017-07-13,20170713112500000,sh.601398,5.1200,5.1300,5.1200,5.1300,2337500,11986379.0000,3
2017-07-13,20170713113000000,sh.601398,5.1300,5.1300,5.1200,5.1300,2060600,10565468.0000,3
2017-07-13,20170713130500000,sh.601398,5.1200,5.1300,5.1200,5.1200,3266400,16751526.0000,3
2017-07-13,20170713131000000,sh.601398,5.1200,5.1400,5.1200,5.1300,4038100,20717920.0000,3
2017-07-13,20170713131500000,sh.601398,5.1300,5.1400,5.1200,5.1300,3647400,18728640.0000,3
2017-07-13,20170713132000000,sh.601398,5.1400,5.1400,5.1300,5.1300,3452500,17733068.0000,3
2017-07-13,20170713132500000,sh.601398,5.1400,5.1400,5.1300,5.1300,2856100,14670161.0000,3
2017-07-13,20170713133000000,sh.601398,5.1400,5.1400,5.1300,5.1400,3314300,17025132.0000,3
2017-07-13,20170713133500000,sh.601398,5.1400,5.1400,5.1200,5.1200,3934200,20203404.0000,3
2017-07-13,20170713134000000,sh.601398,5.1400,5.1400,5.1200,5.1400,4421500,22705400.0000,3
2017-07-13,20170713134500000,sh.601398,5.1400,5.1500,5.1300,5.1500,8233900,42343428.0000,3
2017-07-13,20170713135000000,sh.601398,5.1500,5.1500,5.1300,5.1300,4203500,21633748.0000,3
2017-07-13,20170713135500000,sh.601398,5.1400,5.1500,5.1300,5.1400,3650700,18764918.0000,3
2017-07-13,20170713140000000,sh.601398,5.1500,5.1500,5.1300,5.1400,3506900,18033528.0000,3
2017-07-13,20170713140500000,sh.601398,5.1400,5.1600,5.1300,5.1500,5320400,27390880.0000,3
2017-07-13,20170713141000000,sh.601398,5.1500,5.1700,5.1500,5.1600,9808400,50638992.0000,3
2017-07-13,20170713141500000,sh.601398,5.1600,5.1800,5.1600,5.1600,5295400,27386512.0000,3
2017-07-13,20170713142000000,sh.601398,5.1600,5.1900,5.1600,5.1900,8731900,45196712.0000,3
2017-07-13,20170713142500000,sh.601398,5.1800,5.1900,5.1700,5.1800,8226700,42630568.0000,3
2017-07-13,20170713143000000,sh.601398,5.1800,5.1900,5.1800,5.1800,4434700,23000852.0000,3
2017-07-13,20170713143500000,sh.601398,5.1800,5.1900,5.1700,5.1800,2898600,15025365.0000,3
2017-07-13,20170713144000000,sh.601398,5.1800,5.1800,5.1700,5.1800,1425500,7377826.0000,3
2017-07-13,20170713144500000,sh.601398,5.1800,5.1800,5.1700,5.1700,2045700,10586026.0000,3
2017-07-13,20170713145000000,sh.601398,5.1800,5.1800,5.1700,5.1800,2582900,13361723.0000,3
2017-07-13,20170713145500000,sh.601398,5.1700,5.1800,5.1700,5.1700,5334400,27596730.0000,3
2017-07-13,20170713150000000,sh.601398,5.1800,5.1800,5.1600,5.1600,8028600,41478280.0000,3
2017-07-14,20170714093500000,sh.601398,5.1700,5.1900,5.1600,5.1700,8139600,42103816.0000,3
2017-07-14,20170714094000000,sh.601398,5.1700,5.1900,5.1600,5.1800,6256100,32380444.0000,3
2017-07-14,20170714094500000,sh.601398,5.1800,5.1900,5.1700,5.1800,5453200,28257066.0000,3
2017-07-14,20170714095000000,sh.601398,5.1800,5.1800,5.1600,5.1700,3106400,16048785.0000,3
2017-07-14,20170714095500000,sh.601398,5.1600,5.1800,5.1600,5.1700,2473000,12790150.0000,3
2017-07-14,20170714100000000,sh.601398,5.1700,5.1800,5.1500,5.1600,3714200,19185952.0000,3
2017-07-14,20170714100500000,sh.601398,5.1500,5.1700,5.1500,5.1500,2873600,14816086.0000,3
2017-07-14,20170714101000000,sh.601398,5.1600,5.1700,5.1500,5.1500,3109100,16039973.0000,3
2017-07-14,20170714101500000,sh.601398,5.1500,5.1700,5.1500,5.1600,1475700,7613744.0000,3
2017-07-14,20170714102000000,sh.601398,5.1600,5.1600,5.1500,5.1600,1185800,6112521.0000,3
2017-07-14,20170714102500000,sh.601398,5.1600,5.1700,5.1500,5.1600,891200,4598100.0000,3
2017-07-14,20170714103000000,sh.601398,5.1600,5.1700,5.1600,5.1600,879500,4542691.0000,3
2017-07-14,20170714103500000,sh.601398,5.1600,5.1700,5.1500,5.1600,2122000,10940382.0000,3
2017-07-14,20170714104000000,sh.601398,5.1600,5.1600,5.1500,5.1600,513100,2645671.0000,3
2017-07-14,20170714104500000,sh.601398,5.1600,5.1600,5.1500,5.1600,908200,4679977.0000,3
2017-07-14,20170714105000000,sh.601398,5.1600,5.1600,5.1500,5.1600,1603300,8265075.0000,3
2017-07-14,20170714105500000,sh.601398,5.1600,5.1600,5.1500,5.1600,623100,3212030.0000,3
2017-07-14,20170714110000000,sh.601398,5.1500,5.1600,5.1500,5.1600,1107900,5711060.0000,3
2017-07-14,20170714110500000,sh.601398,5.1500,5.1600,5.1500,5.1600,921600,4751053.0000,3
2017-07-14,20170714111000000,sh.601398,5.1600,5.1600,5.1500,5.1600,1443000,7434693.0000,3
2017-07-14,20170714111500000,sh.601398,5.1600,5.1600,5.1400,5.1500,2341200,12063540.0000,3
2017-07-14,20170714112000000,sh.601398,5.1500,5.1600,5.1400,5.1600,1773600,9136558.0000,3
2017-07-14,20170714112500000,sh.601398,5.1500,5.1600,5.1400,5.1400,2154800,11097652.0000,3
2017-07-14,20170714113000000,sh.601398,5.1400,5.1600,5.1400,5.1600,779600,4012073.0000,3
2017-07-14,20170714130500000,sh.601398,5.1500,5.1700,5.1500,5.1700,4288700,22125062.0000,3
2017-07-14,20170714131000000,sh.601398,5.1700,5.1700,5.1600,5.1700,1526500,7885143.0000,3
2017-07-14,20170714131500000,sh.601398,5.1600,5.1700,5.1600,5.1700,866600,4473919.0000,3
2017-07-14,20170714132000000,sh.601398,5.1700,5.1700,5.1600,5.1600,840500,4341897.0000,3
2017-07-14,20170714132500000,sh.601398,5.1600,5.1800,5.1600,5.1700,1251700,6474286.0000,3
2017-07-14,20170714133000000,sh.601398,5.1800,5.1800,5.1600,5.1700,539000,2788661.0000,3
2017-07-14,20170714133500000,sh.601398,5.1700,5.1800,5.1700,5.1700,908900,4704583.0000,3
2017-07-14,20170714134000000,sh.601398,5.1700,5.1800,5.1600,5.1600,1068200,5525593.0000,3
2017-07-14,20170714134500000,sh.601398,5.1600,5.1800,5.1600,5.1700,1053600,5442889.0000,3
2017-07-14,20170714135000000,sh.601398,5.1700,5.1700,5.1600,5.1600,605000,3126349.0000,3
2017-07-14,20170714135500000,sh.601398,5.1700,5.1800,5.1600,5.1800,816100,4221340.0000,3
2017-07-14,20170714140000000,sh.601398,5.1800,5.1800,5.1700,5.1800,692200,3582864.0000,3
2017-07-14,20170714140500000,sh.601398,5.1800,5.1800,5.1600,5.1800,960300,4968999.0000,3
2017-07-14,20170714141000000,sh.601398,5.1700,5.1800,5.1600,5.1700,1464600,7569101.0000,3
2017-07-14,20170714141500000,sh.601398,5.1700,5.1700,5.1500,5.1600,2400000,12386041.0000,3
2017-07-14,20170714142000000,sh.601398,5.1600,5.1700,5.1500,5.1700,1548200,7994420.0000,3
2017-07-14,20170714142500000,sh.601398,5.1600,5.1700,5.1600,5.1700,837200,4322552.0000,3
2017-07-14,20170714143000000,sh.601398,5.1600,5.1700,5.1500,5.1700,1850500,9556982.0000,3
2017-07-14,20170714143500000,sh.601398,5.1600,5.1800,5.1500,5.1700,4225700,21821692.0000,3
2017-07-14,20170714144000000,sh.601398,5.1700,5.1800,5.1600,5.1800,1268200,6564040.0000,3
2017-07-14,20170714144500000,sh.601398,5.1700,5.1800,5.1700,5.1800,2782100,14406682.0000,3
2017-07-14,20170714145000000,sh.601398,5.1700,5.1800,5.1700,5.1700,865700,4478559.0000,3
2017-07-14,20170714145500000,sh.601398,5.1800,5.1800,5.1600,5.1800,2203500,11401516.0000,3
2017-07-14,20170714150000000,sh.601398,5.1700,5.1800,5.1700,5.1700,1193500,6178029.0000,3
2017-07-17,20170717093500000,sh.601398,5.1900,5.2800,5.1800,5.2700,18190800,95060672.0000,3
2017-07-17,20170717094000000,sh.601398,5.2700,5.2800,5.2500,5.2500,16461600,86690592.0000,3
2017-07-17,20170717094500000,sh.601398,5.2500,5.2600,5.2300,5.2300,9285400,48733352.0000,3
2017-07-17,20170717095000000,sh.601398,5.2500,5.2500,5.2100,5.2200,13126800,68614176.0000,3
2017-07-17,20170717095500000,sh.601398,5.2100,5.2400,5.1700,5.2400,11628000,60583600.0000,3
2017-07-17,20170717100000000,sh.601398,5.2400,5.2500,5.2200,5.2300,6752900,35345972.0000,3
2017-07-17,20170717100500000,sh.601398,5.2300,5.2500,5.2200,5.2500,7785600,40773016.0000,3
2017-07-17,20170717101000000,sh.601398,5.2400,5.2500,5.2400,5.2500,5999700,31485698.0000,3
2017-07-17,20170717101500000,sh.601398,5.2400,5.2600,5.2400,5.2400,6006100,31540480.0000,3
2017-07-17,20170717102000000,sh.601398,5.2500,5.2500,5.2300,5.2500,6463200,33866240.0000,3
2017-07-17,20170717102500000,sh.601398,5.2500,5.2500,5.2400,5.2400,3456900,18124886.0000,3
2017-07-17,20170717103000000,sh.601398,5.2500,5.2500,5.2300,5.2400,3136300,16444865.0000,3
2017-07-17,20170717103500000,sh.601398,5.2400,5.2500,5.2400,5.2500,4105500,21539868.0000,3
2017-07-17,20170717104000000,sh.601398,5.2500,5.2600,5.2400,5.2600,3637900,19116240.0000,3
2017-07-17,20170717104500000,sh.601398,5.2500,5.2600,5.2500,5.2500,6775000,35608672.0000,3
2017-07-17,20170717105000000,sh.601398,5.2600,5.2600,5.2500,5.2600,1826700,9603668.0000,3
2017-07-17,20170717105500000,sh.601398,5.2600,5.2600,5.2500,5.2600,1692900,8900135.0000,3
2017-07-17,20170717110000000,sh.601398,5.2500,5.2700,5.2500,5.2700,4171900,21958062.0000,3
2017-07-17,20170717110500000,sh.601398,5.2600,5.3000,5.2600,5.3000,17844100,94227456.0000,3
2017-07-17,20170717111000000,sh.601398,5.2900,5.3400,5.2900,5.3100,13732400,72946344.0000,3
2017-07-17,20170717111500000,sh.601398,5.3100,5.3200,5.3000,5.3100,4078200,21661252.0000,3
2017-07-17,20170717112000000,sh.601398,5.3100,5.3200,5.3000,5.3100,4506500,23944528.0000,3
2017-07-17,20170717112500000,sh.601398,5.3000,5.3300,5.3000,5.3300,4417000,23508712.0000,3
2017-07-17,20170717113000000,sh.601398,5.3300,5.3300,5.3100,5.3200,4290500,22851720.0000,3
2017-07-17,20170717130500000,sh.601398,5.3200,5.3300,5.3000,5.3200,7670600,40771736.0000,3
2017-07-17,20170717131000000,sh.601398,5.3200,5.3300,5.3100,5.3200,6922500,36843224.0000,3
2017-07-17,20170717131500000,sh.601398,5.3200,5.3300,5.3100,5.3300,4759300,25328244.0000,3
2017-07-17,20170717132000000,sh.601398,5.3100,5.3300,5.3100,5.3200,3044300,16214347.0000,3
2017-07-17,20170717132500000,sh.601398,5.3300,5.3400,5.3200,5.3300,2270600,12107990.0000,3
2017-07-17,20170717133000000,sh.601398,5.3300,5.3400,5.3300,5.3300,3618200,19310504.0000,3
2017-07-17,20170717133500000,sh.601398,5.3400,5.3500,5.3300,5.3400,5369800,28689684.0000,3
2017-07-17,20170717134000000,sh.601398,5.3400,5.3400,5.3300,5.3300,2521600,13456852.0000,3
2017-07-17,20170717134500000,sh.601398,5.3300,5.3400,5.3300,5.3300,1806800,9637202.0000,3
2017-07-17,20170717135000000,sh.601398,5.3300,5.3400,5.3200,5.3200,3941200,21000458.0000,3
2017-07-17,20170717135500000,sh.601398,5.3300,5.3300,5.3100,5.3100,1253500,6670815.0000,3
2017-07-17,20170717140000000,sh.601398,5.3200,5.3200,5.3100,5.3200,1407800,7485880.0000,3
2017-07-17,20170717140500000,sh.601398,5.3200,5.3300,5.3100,5.3200,2130400,11342698.0000,3
2017-07-17,20170717141000000,sh.601398,5.3300,5.3300,5.3100,5.3200,1698300,9040905.0000,3
2017-07-17,20170717141500000,sh.601398,5.3300,5.3300,5.3100,5.3100,2125900,11297195.0000,3
2017-07-17,20170717142000000,sh.601398,5.3100,5.3100,5.2800,5.2900,7150900,37856056.0000,3
2017-07-17,20170717142500000,sh.601398,5.2800,5.3100,5.2800,5.3000,4105100,21733804.0000,3
2017-07-17,20170717143000000,sh.601398,5.3000,5.3100,5.2700,5.2800,2540500,13434471.0000,3
2017-07-17,20170717143500000,sh.601398,5.2800,5.2800,5.2500,5.2600,3441800,18122794.0000,3
2017-07-17,20170717144000000,sh.601398,5.2600,5.2700,5.2500,5.2500,3164100,16642852.0000,3
2017-07-17,20170717144500000,sh.601398,5.2600,5.3000,5.2500,5.2900,5058300,26675288.0000,3
2017-07-17,20170717145000000,sh.601398,5.2900,5.2900,5.2600,5.2900,6096000,32144260.0000,3
2017-07-17,20170717145500000,sh.601398,5.2800,5.3400,5.2800,5.3200,21678300,115281336.0000,3
2017-07-17,20170717150000000,sh.601398,5.3200,5.3700,5.3200,5.3400,34738200,185713856.0000,3
2017-07-18,20170718093500000,sh.601398,5.2900,5.3200,5.2800,5.2900,11149300,59046332.0000,3
2017-07-18,20170718094000000,sh.601398,5.2800,5.3000,5.2700,5.2900,5125800,27095262.0000,3
2017-07-18,20170718094500000,sh.601398,5.2900,5.3200,5.2900,5.3200,8278700,43869864.0000,3
2017-07-18,20170718095000000,sh.601398,5.3200,5.3400,5.3100,5.3400,8323800,44321300.0000,3
2017-07-18,20170718095500000,sh.601398,5.3300,5.3400,5.3300,5.3300,7900900,42163032.0000,3
2017-07-18,20170718100000000,sh.601398,5.3300,5.3600,5.3200,5.3500,4254100,22722864.0000,3
2017-07-18,20170718100500000,sh.601398,5.3500,5.3700,5.3500,5.3700,8391100,44968480.0000,3
2017-07-18,20170718101000000,sh.601398,5.3600,5.3800,5.3500,5.3600,8803100,47244592.0000,3
2017-07-18,20170718101500000,sh.601398,5.3600,5.3600,5.3400,5.3500,5894800,31556404.0000,3
2017-07-18,20170718102000000,sh.601398,5.3600,5.3600,5.3200,5.3200,4586600,24473016.0000,3
2017-07-18,20170718102500000,sh.601398,5.3300,5.3400,5.3200,5.3400,2138800,11403914.0000,3
2017-07-18,20170718103000000,sh.601398,5.3300,5.3400,5.3100,5.3100,3987400,21238678.0000,3
2017-07-18,20170718103500000,sh.601398,5.3200,5.3200,5.3100,5.3100,4419000,23487656.0000,3
2017-07-18,20170718104000000,sh.601398,5.3200,5.3200,5.3100,5.3100,1978200,10509365.0000,3
2017-07-18,20170718104500000,sh.601398,5.3100,5.3100,5.2800,5.2900,6338200,33522448.0000,3
2017-07-18,20170718105000000,sh.601398,5.2800,5.3000,5.2800,5.3000,4441000,23476836.0000,3
2017-07-18,20170718105500000,sh.601398,5.3100,5.3100,5.2800,5.2900,2602700,13770315.0000,3
2017-07-18,20170718110000000,sh.601398,5.2800,5.2900,5.2800,5.2900,1865900,9862728.0000,3
2017-07-18,20170718110500000,sh.601398,5.2900,5.2900,5.2800,5.2900,1234600,6527341.0000,3
2017-07-18,20170718111000000,sh.601398,5.2900,5.3000,5.2800,5.3000,2376400,12580951.0000,3
2017-07-18,20170718111500000,sh.601398,5.2900,5.3100,5.2900,5.3000,1340000,7102931.0000,3
2017-07-18,20170718112000000,sh.601398,5.3000,5.3000,5.2900,5.2900,856200,4536356.0000,3
2017-07-18,20170718112500000,sh.601398,5.3000,5.3100,5.2900,5.3100,3893300,20639184.0000,3
2017-07-18,20170718113000000,sh.601398,5.3000,5.3100,5.2900,5.3000,1054000,5584682.0000,3
2017-07-18,20170718130500000,sh.601398,5.2900,5.3100,5.2800,5.3000,5872700,31069316.0000,3
2017-07-18,20170718131000000,sh.601398,5.3100,5.3100,5.3000,5.3100,1149500,6097628.0000,3
2017-07-18,20170718131500000,sh.601398,5.3100,5.3100,5.2900,5.3000,3249600,17227324.0000,3
